1.433800000000000000e+06,8.395000000000000000e+05,1.165400000000000000e+06,1.496900000000000000e+06,1.112900000000000000e+06,9.803000000000000000e+05,1.328700000000000000e+06,2.610100000000000000e+06,1.269600000000000000e+06,7.451000000000000000e+05,8.022000000000000000e+05,8.948000000000000000e+05,8.623000000000000000e+05,1.117000000000000000e+06,8.629000000000000000e+05,7.782000000000000000e+05,1.177400000000000000e+06,7.411000000000000000e+05,1.634500000000000000e+06,1.454900000000000000e+06,2.578300000000000000e+06,5.228900000000000000e+06,3.129400000000000000e+06,2.649900000000000000e+06,1.599100000000000000e+06,1.253100000000000000e+06,1.089100000000000000e+06,2.043200000000000000e+06,1.174500000000000000e+06,1.248300000000000000e+06,8.777000000000000000e+05,1.121000000000000000e+06,5.936000000000000000e+05,5.698000000000000000e+05,1.124500000000000000e+06,5.315000000000000000e+05,9.389000000000000000e+05,9.975000000000000000e+05,1.156900000000000000e+06,1.424300000000000000e+06,8.099000000000000000e+05,8.083000000000000000e+05,7.673000000000000000e+05,8.065000000000000000e+05,7.051000000000000000e+05,7.677000000000000000e+05,5.228000000000000000e+05,8.863000000000000000e+05,9.296000000000000000e+05,1.126900000000000000e+06,2.273000000000000000e+06,9.111000000000000000e+05,8.362000000000000000e+05,4.890000000000000000e+05,1.224800000000000000e+06,7.726000000000000000e+05,7.715000000000000000e+05,7.260000000000000000e+05,9.862000000000000000e+05,1.060300000000000000e+06,5.264000000000000000e+05,1.087300000000000000e+06,1.182300000000000000e+06,1.068700000000000000e+06,4.983000000000000000e+05,2.344000000000000000e+05,4.948000000000000000e+05,4.707000000000000000e+05,7.203000000000000000e+05,7.712000000000000000e+05,6.458000000000000000e+05,4.547000000000000000e+05,1.290100000000000000e+06,8.759000000000000000e+05,2.327900000000000000e+06,1.209800000000000000e+06,9.503000000000000000e+05,7.423000000000000000e+05,5.588000000000000000e+05,7.331000000000000000e+05,1.113000000000000000e+06,6.079000000000000000e+05,4.613000000000000000e+05,5.832000000000000000e+05,4.264000000000000000e+05,9.504000000000000000e+05,9.072000000000000000e+05,1.195600000000000000e+06,1.507800000000000000e+06,1.064500000000000000e+06,7.955000000000000000e+05,9.088000000000000000e+05,1.084400000000000000e+06,7.959000000000000000e+05,1.153700000000000000e+06,8.130000000000000000e+05,8.271000000000000000e+05,8.509000000000000000e+05,1.574000000000000000e+06,1.071000000000000000e+06
7.830000000000000071e+00,7.799999999999999822e+00,8.060000000000000497e+00,8.310000000000000497e+00,8.250000000000000000e+00,8.259999999999999787e+00,7.900000000000000355e+00,7.360000000000000320e+00,7.120000000000000107e+00,7.339999999999999858e+00,7.389999999999999680e+00,7.549999999999999822e+00,7.660000000000000142e+00,7.990000000000000213e+00,7.919999999999999929e+00,7.929999999999999716e+00,7.780000000000000249e+00,7.969999999999999751e+00,7.459999999999999964e+00,7.280000000000000249e+00,6.690000000000000391e+00,6.549999999999999822e+00,6.540000000000000036e+00,6.379999999999999893e+00,6.559999999999999609e+00,6.639999999999999680e+00,6.919999999999999929e+00,6.980000000000000426e+00,7.139999999999999680e+00,6.809999999999999609e+00,7.019999999999999574e+00,7.080000000000000071e+00,6.959999999999999964e+00,6.959999999999999964e+00,6.650000000000000355e+00,6.730000000000000426e+00,7.009999999999999787e+00,6.940000000000000391e+00,6.400000000000000355e+00,6.379999999999999893e+00,6.540000000000000036e+00,6.650000000000000355e+00,6.820000000000000284e+00,6.990000000000000213e+00,6.969999999999999751e+00,7.009999999999999787e+00,7.040000000000000036e+00,6.660000000000000142e+00,6.769999999999999574e+00,6.639999999999999680e+00,7.089999999999999858e+00,7.160000000000000142e+00,6.910000000000000142e+00,6.910000000000000142e+00,6.589999999999999858e+00,6.669999999999999929e+00,6.799999999999999822e+00,6.700000000000000178e+00,6.519999999999999574e+00,6.389999999999999680e+00,6.469999999999999751e+00,6.969999999999999751e+00,7.269999999999999574e+00,7.280000000000000249e+00,7.440000000000000391e+00,7.349999999999999645e+00,7.230000000000000426e+00,7.190000000000000391e+00,7.309999999999999609e+00,7.290000000000000036e+00,7.339999999999999858e+00,7.190000000000000391e+00,6.849999999999999645e+00,7.099999999999999645e+00,7.750000000000000000e+00,7.700000000000000178e+00,7.799999999999999822e+00,7.740000000000000213e+00,7.719999999999999751e+00,7.870000000000000107e+00,7.700000000000000178e+00,7.580000000000000071e+00,7.639999999999999680e+00,7.870000000000000107e+00,7.759999999999999787e+00,7.370000000000000107e+00,7.259999999999999787e+00,7.570000000000000284e+00,7.790000000000000036e+00,7.700000000000000178e+00,7.759999999999999787e+00,7.929999999999999716e+00,8.150000000000000355e+00,7.959999999999999964e+00,8.199999999999999289e+00,8.250000000000000000e+00,8.330000000000000071e+00,8.599999999999999645e+00,8.849999999999999645e+00,8.869999999999999218e+00
8.094444444444444997e+00,8.146666666666668277e+00,8.126666666666666927e+00,8.101111111111110930e+00,8.063333333333332575e+00,8.035555555555554008e+00,8.021111111111110858e+00,8.027777777777778567e+00,7.953333333333333144e+00,7.876666666666666927e+00,7.822222222222221077e+00,7.776666666666666394e+00,7.719999999999998863e+00,7.647777777777776009e+00,7.618888888888887934e+00,7.581111111111109579e+00,7.584444444444445210e+00,7.631111111111112066e+00,7.725555555555555287e+00,7.738888888888889817e+00,7.726666666666667460e+00,7.631111111111112066e+00,7.507777777777778994e+00,7.346666666666665790e+00,7.175555555555555465e+00,7.023333333333333428e+00,6.896666666666667389e+00,6.780000000000001137e+00,6.726666666666667460e+00,6.711111111111112137e+00,6.724444444444444002e+00,6.776666666666666394e+00,6.836666666666666892e+00,6.901111111111109864e+00,6.945555555555555927e+00,6.946666666666666323e+00,6.925555555555555465e+00,6.928888888888888431e+00,6.906666666666665400e+00,6.861111111111110716e+00,6.789999999999999147e+00,6.730000000000000426e+00,6.695555555555555038e+00,6.680000000000000604e+00,6.717777777777778070e+00,6.744444444444444464e+00,6.744444444444443576e+00,6.755555555555555536e+00,6.784444444444444500e+00,6.827777777777776613e+00,6.838888888888888573e+00,6.887777777777777111e+00,6.925555555555555465e+00,6.916666666666666963e+00,6.909999999999998366e+00,6.863333333333333286e+00,6.822222222222222854e+00,6.837777777777778176e+00,6.830000000000000071e+00,6.816666666666666430e+00,6.738888888888889817e+00,6.662222222222221824e+00,6.668888888888888644e+00,6.708888888888888680e+00,6.785555555555554896e+00,6.871111111111111391e+00,6.932222222222221397e+00,6.991111111111111498e+00,7.065555555555554257e+00,7.167777777777778248e+00,7.258888888888890278e+00,7.300000000000000711e+00,7.291111111111111320e+00,7.243333333333333179e+00,7.205555555555554825e+00,7.250000000000000000e+00,7.302222222222222392e+00,7.370000000000000107e+00,7.417777777777778248e+00,7.465555555555557277e+00,7.524444444444444713e+00,7.581111111111109579e+00,7.662222222222222712e+00,7.722222222222222321e+00,7.735555555555555962e+00,7.742222222222221006e+00,7.694444444444444642e+00,7.641111111111110965e+00,7.624444444444443469e+00,7.615555555555555856e+00,7.615555555555554967e+00,7.635555555555555429e+00,7.667777777777776471e+00,7.698888888888889781e+00,7.721111111111110148e+00,7.813333333333332575e+00,7.923333333333333783e+00,8.007777777777777217e+00,8.097777777777777075e+00,8.225555555555553511e+00
8.017229036802040909e+00,7.973783229441632869e+00,7.991026583553306750e+00,8.054821266842646210e+00,8.093857013474117679e+00,8.127085610779294811e+00,8.081668488623435564e+00,7.937334790898749048e+00,7.773867832718999615e+00,7.687094266175200197e+00,7.627675412940160271e+00,7.612140330352128004e+00,7.621712264281702787e+00,7.695369811425362805e+00,7.740295849140290230e+00,7.778236679312232837e+00,7.778589343449787030e+00,7.816871474759830463e+00,7.745497179807864896e+00,7.652397743846292677e+00,7.459918195077034575e+00,7.277934556061628868e+00,7.130347644849303279e+00,6.980278115879443135e+00,6.896222492703555140e+00,6.844977994162844581e+00,6.859982395330276539e+00,6.883985916264221849e+00,6.935188733011377948e+00,6.910150986409102636e+00,6.932120789127282023e+00,6.961696631301826699e+00,6.961357305041461885e+00,6.961085844033170211e+00,6.898868675226536240e+00,6.865094940181229788e+00,6.894075952144984143e+00,6.903260761715987570e+00,6.802608609372790660e+00,6.718086887498232684e+00,6.682469509998586688e+00,6.675975607998870132e+00,6.704780486399096517e+00,6.761824389119277967e+00,6.803459511295423034e+00,6.844767609036338740e+00,6.883814087229072065e+00,6.839051269783257503e+00,6.825241015826606805e+00,6.788192812661286268e+00,6.848554250129029519e+00,6.910843400103224177e+00,6.910674720082580436e+00,6.910539776066064732e+00,6.846431820852851402e+00,6.811145456682281107e+00,6.808916365345825561e+00,6.787133092276660840e+00,6.733706473821329475e+00,6.664965179057064759e+00,6.625972143245652646e+00,6.694777714596522600e+00,6.809822171677217817e+00,6.903857737341774659e+00,7.011086189873420693e+00,7.078868951898736661e+00,7.109095161518990125e+00,7.125276129215192711e+00,7.162220903372154446e+00,7.187776722697724274e+00,7.218221378158180102e+00,7.212577102526545048e+00,7.140061682021236145e+00,7.132049345616989555e+00,7.255639476493591644e+00,7.344511581194873351e+00,7.435609264955898468e+00,7.496487411964719350e+00,7.541189929571775252e+00,7.606951943657420223e+00,7.625561554925936569e+00,7.616449243940749625e+00,7.621159395152600879e+00,7.670927516122080903e+00,7.688742012897664679e+00,7.624993610318131942e+00,7.551994888254506044e+00,7.555595910603605248e+00,7.602476728482884027e+00,7.621981382786307435e+00,7.649585106229046971e+00,7.705668084983238408e+00,7.794534467986591331e+00,7.827627574389273590e+00,7.902102059511419085e+00,7.971681647609136334e+00,8.043345318087309792e+00,8.154676254469848118e+00,8.293741003575878068e+00,8.408992802860701943e+00
8.062959991134054150e+00,8.033742214341380361e+00,8.036659746081227240e+00,8.067030885405534590e+00,8.087360787027140674e+00,8.106542921801901613e+00,8.083593708268356437e+00,8.003194407349649708e+00,7.905061695421911061e+00,7.842277062597253767e+00,7.792024055642002622e+00,7.765132493904001620e+00,7.753451105692445111e+00,7.779734316171062147e+00,7.795319392152054938e+00,7.810283904135159716e+00,7.806919025897919084e+00,7.825039134131483110e+00,7.784479230339095501e+00,7.728425982523640769e+00,7.613045317798791345e+00,7.494929171376703003e+00,7.388825930112624008e+00,7.276734160100109428e+00,7.197097031200097028e+00,7.135197361066752286e+00,7.111286543170446173e+00,7.096699149484841485e+00,7.101510355097635951e+00,7.069120315642343222e+00,7.063662502793193632e+00,7.065477780260616569e+00,7.053758026898325539e+00,7.043340468354067241e+00,6.999635971870281637e+00,6.969676419440249404e+00,6.974156817280221077e+00,6.970361615360196161e+00,6.906988102542396035e+00,6.848433868926573354e+00,6.814163439045842985e+00,6.795923056929638051e+00,6.798598272826344768e+00,6.819865131401194880e+00,6.836546783467729149e+00,6.855819363082425788e+00,6.876283878295488705e+00,6.852252336262656840e+00,6.843113187789027663e+00,6.820545055812468505e+00,6.850484494055526952e+00,6.884875105827134689e+00,6.887666760735230653e+00,6.890148231764649189e+00,6.856798428235243215e+00,6.836043047320215393e+00,6.832038264284635787e+00,6.817367346030787090e+00,6.784326529805142947e+00,6.740512470937904510e+00,6.710455529722580970e+00,6.739293804197849624e+00,6.798261159286977495e+00,6.851787697143979727e+00,6.917144619683536888e+00,6.965239661940921145e+00,6.994657477280818547e+00,7.016362202027393913e+00,7.048988624024350003e+00,7.075767665799421735e+00,7.105126814043929429e+00,7.114557168039048030e+00,7.085161927145819938e+00,7.086810601907394869e+00,7.160498312806572230e+00,7.220442944716952027e+00,7.284838173081734425e+00,7.335411709405986080e+00,7.378143741694209723e+00,7.432794437061518877e+00,7.462483944054683072e+00,7.475541283604162146e+00,7.493814474314810070e+00,7.535612866057608272e+00,7.560544769828984712e+00,7.539373128736874818e+00,7.508331669988332457e+00,7.515183706656294760e+00,7.545718850361151198e+00,7.562861200321022714e+00,7.584765511396463822e+00,7.623124899019078526e+00,7.681666576905847421e+00,7.712592512805197309e+00,7.766748900271286615e+00,7.820443466907810226e+00,7.877060859473608900e+00,7.957387430643207971e+00,8.056566605016184823e+00,8.146948093347718967e+00
9.279851953377173501e+00,9.269050220737058865e+00,9.207114163900696369e+00,9.145583846153721552e+00,9.144103362103711774e+00,9.131773503105419465e+00,8.966836842422827303e+00,8.660423302908613508e+00,8.670755847572884534e+00,8.706025067753241586e+00,8.722741941498881602e+00,8.733506761551707243e+00,8.726677923094921852e+00,8.726395643205236752e+00,8.696434701313791038e+00,8.612512048638196305e+00,8.512144606377036737e+00,8.430681827828671260e+00,8.416886074995433731e+00,8.402493190363086839e+00,8.401344031869426132e+00,8.476102994528165624e+00,8.610982772047371725e+00,8.660438189848155943e+00,8.616284216927754258e+00,8.548854130356188463e+00,8.448273887957206796e+00,8.361282408598549765e+00,8.335075416276845672e+00,8.329964312081477473e+00,8.320011321162306572e+00,8.302634080265328009e+00,8.274618877569164255e+00,8.219932650156348330e+00,8.105065787371023234e+00,7.967600572552200333e+00,7.796692871712503248e+00,7.658184048313860792e+00,7.483826944150214544e+00,7.335689475420947403e+00,7.250138164850025824e+00,7.248262321890311277e+00,7.231137665240401802e+00,7.229161580833328493e+00,7.240025964375035983e+00,7.237620958830329521e+00,7.245681374720363443e+00,7.263486760973968615e+00,7.251545409787606644e+00,7.225751581168318616e+00,7.215079481832630037e+00,7.231357889165494157e+00,7.228100213815061181e+00,7.228100213815061181e+00,7.229283076928236795e+00,7.229405526385789926e+00,7.231866670666986963e+00,7.221607714168129633e+00,7.193670786615832036e+00,7.194298701243067917e+00,7.192927262672508704e+00,7.198325610939045660e+00,7.199137734776265951e+00,7.250545429051782342e+00,7.327964371712906377e+00,7.398041373702368695e+00,7.457119358378578866e+00,7.491729253960586199e+00,7.514617748289053267e+00,7.554927864664007231e+00,7.604010836469402790e+00,7.629303334220919552e+00,7.647886574089468148e+00,7.644103821173241720e+00,7.645831418587036410e+00,7.715641292261075534e+00,7.812174528637189752e+00,7.914923277275610403e+00,7.983070331954085219e+00,8.023419195086074041e+00,8.031590785797407150e+00,7.993371105791325704e+00,7.982793210606168088e+00,7.996958197176038396e+00,8.044457532718347181e+00,8.079624167094880960e+00,8.083557586764921865e+00,8.083062553025717634e+00,8.076105177121037926e+00,8.092514492616341926e+00,8.106602778624855787e+00,8.116322001470855696e+00,8.144131005392967637e+00,8.150375967099197538e+00,8.101143845593805182e+00,8.155994097763697326e+00,8.224829805982366793e+00,8.297286456094058238e+00,8.429639872681599755e+00,8.625783753577033863e+00
7.126314713289497504e+00,7.084449779262945945e+00,7.055719169432636662e+00,7.043916153846280892e+00,7.043563304562953320e+00,7.042959830227917273e+00,7.118063157577172895e+00,7.285810030424716643e+00,7.235444152427113806e+00,7.165508265580093905e+00,7.132124725167784618e+00,7.106859905114957243e+00,7.123755410238412189e+00,7.109704356794761537e+00,7.108731965352873772e+00,7.135154618028468398e+00,7.177188726956296172e+00,7.197984838837999000e+00,7.196313925004563572e+00,7.178540142970245341e+00,7.129222634797240943e+00,6.959630338805169458e+00,6.678417227952625268e+00,6.479628476818509952e+00,6.353115783072244227e+00,6.241879202977143493e+00,6.166126112042791263e+00,6.133617591401451463e+00,6.107824583723154177e+00,6.098269021251855548e+00,6.075555345504359828e+00,6.053432586401339854e+00,6.044381122430838360e+00,6.034067349843653005e+00,6.046600879295644049e+00,6.056566094114467447e+00,6.100640461620828958e+00,6.151149285019470447e+00,6.243673055849786380e+00,6.288310524579053151e+00,6.273961835149973076e+00,6.240671011443020610e+00,6.283129001426264182e+00,6.326605085833338471e+00,6.355240702291629518e+00,6.399979041169673089e+00,6.442251958612970064e+00,6.445946572359364524e+00,6.440887923545728810e+00,6.431681752165016697e+00,6.417053851500703843e+00,6.411942110834505826e+00,6.413533119518273651e+00,6.413533119518273651e+00,6.413516923071766129e+00,6.412561140280876870e+00,6.398599995999679990e+00,6.391525619165204120e+00,6.387629213384166782e+00,6.385834632090262808e+00,6.388106070660823477e+00,6.378207722394288126e+00,6.399395598557069853e+00,6.382021237614888598e+00,6.346102294953763767e+00,6.320691959630964085e+00,6.297280641621421537e+00,6.287504079372747690e+00,6.296282251710946909e+00,6.311638802002658366e+00,6.330522496863927984e+00,6.327396665779078333e+00,6.325146759243865269e+00,6.320262845493425097e+00,6.322768581412962163e+00,6.338458707738924502e+00,6.355258804696141794e+00,6.360176722724389720e+00,6.394363001379248956e+00,6.470514138247262181e+00,6.608675880869263608e+00,6.781728894208677971e+00,6.875640122727169512e+00,6.902941802823963968e+00,6.904275800614984249e+00,6.913609166238449788e+00,6.923342413235075377e+00,6.925670780307612517e+00,6.972794822878960019e+00,7.002385507383656282e+00,7.022630554708475970e+00,7.055411331862480040e+00,7.090268994607030528e+00,7.207190699567473047e+00,7.362022821072860879e+00,7.365339235569634546e+00,7.342836860684300859e+00,7.316046877239275048e+00,7.263360127318401638e+00,7.177549579756299813e+00
-2.902421129860600857e+01,9.327115256495777107e-01,5.221518987341811524e+00,2.876835480970927783e+00,1.420454545454540352e+01,-4.230769230769245937e+00,4.245137388082716257e+01,2.464788732394364246e+01,-4.320987654320989435e+01,-1.311816762103067902e+01,0.000000000000000000e+00,3.423187022900745724e+00,6.152758132956249737e-01,9.617682198327411669e+00,1.297918948521362204e+01,-2.236445783132531062e+01,1.651397697909314033e+01,-0.000000000000000000e+00,3.258019160971783634e+01,-4.615384615384629541e+01,3.754880867001352840e+01,-9.371509939691737401e+00,5.555555555555516944e-01,9.656652360515019851e+00,-2.791417371570039663e+01,-3.561253561253466815e-01,1.904761904761912916e+01,-2.421129860601630490e+00,5.897435897435673313e-01,2.746268656716418022e+01,-2.067901234567902691e+01,1.212686567164156459e+00,1.699438202247186780e+01,-1.955882352941178581e+01,2.400914634146333526e+01,-1.293906810035852288e+02,9.914434523809473987e+00,9.068322981366407021e+00,4.105007473841548205e+01,-8.867449366864124727e+01,-2.775974025974002224e+00,2.403846153846224409e-01,6.218112244897969099e+00,1.514327871398573333e-01,1.202521008403371638e+01,-1.231223836493403750e-01,1.529411764705760346e+00,3.248587570621471343e+01,-5.803517283201933452e+01,8.699196691322633512e+00,8.588627243128643229e+00,1.069410815173527496e+01,2.246469833119380866e+01,-9.648648648648591575e+01,3.673015873015876309e+01,-7.573057733428350957e+01,9.167303284950326869e+00,8.545454545454481021e+00,1.793814432989697139e+01,4.985754985754845769e+00,-1.644528779253651152e+01,3.132645259938841065e+01,-0.000000000000000000e+00,4.691910499139381407e+00,-7.677165354330637292e+00,3.311224489795920078e+01,1.157064307912957624e+01,-5.288461538461424638e+00,4.277286135693154634e+00,4.649160568230716883e+00,-5.551020408163203967e+00,1.819923371647492161e+01,3.874227961819214983e+01,-6.657712525762529587e+00,2.327650111193480598e+01,7.821297429620549302e+00,-8.021390374331534900e+00,1.623376623376619321e+01,-6.372549019607565590e+00,3.429878048780474309e+00,1.853988134475937244e+01,-1.967999999999997840e+01,-2.105263157894725978e+01,1.855750487329446230e+01,7.106060606060616180e+01,3.933910306844997251e+01,-4.827586206896543075e+01,1.422049538610983532e+01,7.118205349439091778e-01,1.231527093596063338e+01,-1.067503924646770663e+01,6.690909090909060275e+00,4.235537190082665937e+00,3.707936876305414131e+01,-3.594536304816927430e+00,-1.731601731601956351e-01,2.195121951219483947e+00,4.277375201288263895e+01,9.527290448343112672e+00,2.955113116590789790e+00
4.790511703815354960e-01,4.691460533433818858e-01,4.642314480090436457e-01,4.648083032081391508e-01,4.503274728873252752e-01,4.392947255985927280e-01,4.363652530387334139e-01,4.637287277348600689e-01,4.533558549613740385e-01,4.420202694652366482e-01,4.273182425187130318e-01,4.165864182668418403e-01,3.959277764401576416e-01,4.103349987961418255e-01,4.108014989165275632e-01,3.937213490248748227e-01,3.873492141223873753e-01,3.876142927101486890e-01,4.083528634391337953e-01,4.065175770952203504e-01,4.408658193856982987e-01,4.797792374471285259e-01,4.918013137024156434e-01,4.966211823321741159e-01,4.839590640989567261e-01,4.745631576890610437e-01,4.616068419201549422e-01,4.444461577281394460e-01,4.300015419553254725e-01,4.320013877597929652e-01,4.338012489838137253e-01,4.184211240854324165e-01,4.005790116768892517e-01,3.805211105092003443e-01,3.874689994582803387e-01,3.642220995124522132e-01,3.677998895612070163e-01,3.635199006050863213e-01,3.871679105445777203e-01,3.847511194901199194e-01,3.682760075411078970e-01,3.634484067869970803e-01,3.606035661082973576e-01,3.640432094974676569e-01,3.526388885477208524e-01,3.483749996929487169e-01,3.305374997236538159e-01,3.414837497512883679e-01,3.413353747761594947e-01,3.453018372985435791e-01,3.877716535686892563e-01,3.839944882118203062e-01,3.865950393906382732e-01,3.664355354515744789e-01,3.672919819064170421e-01,3.535627837157753750e-01,3.352065053441978248e-01,3.266858548097780757e-01,3.215172693288003147e-01,3.163655423959202406e-01,3.002289881563281471e-01,3.242060893406953359e-01,3.413854804066257520e-01,3.422469323659631524e-01,3.400222391293669100e-01,3.200200152164302536e-01,3.115180136947872658e-01,3.073662123253085854e-01,3.036295910927776509e-01,2.962666319834998396e-01,2.916399687851498612e-01,2.894759719066349324e-01,3.035283747159714940e-01,3.129755372443744355e-01,3.526779835199370106e-01,3.554101851679433155e-01,3.538691666511489808e-01,3.404822499860340468e-01,3.204340249874307323e-01,3.203906224886877152e-01,3.253515602398189821e-01,3.178164042158370672e-01,3.090347637942533754e-01,3.076312874148280363e-01,2.893681586733452549e-01,3.014313428060107491e-01,3.002882085254096611e-01,3.122593876728686491e-01,3.420334489055817939e-01,3.528301040150235712e-01,3.420470936135212581e-01,3.328423842521691656e-01,3.410581458269523192e-01,3.379523312442571092e-01,3.366570981198312995e-01,3.249913883078482391e-01,3.124922494770633330e-01,3.102430245293569255e-01,3.212187220764212148e-01,3.249968498687790808e-01
2.068965517241396213e-01,-2.631578947368435895e-01,5.952380952380974533e-01,5.531914893617030371e-01,-1.875000000000013878e-01,-1.764705882352956556e-01,-7.804878048780492517e-01,-7.605633802816902378e-01,-6.388888888888886175e-01,6.470588235294113533e-01,1.016949152542348384e-01,5.312499999999993339e-01,4.761904761904661026e-02,5.925925925925940030e-01,-3.132530120481952784e-01,-1.250000000000009159e-01,-4.848484848484851950e-01,4.871794871794851711e-01,-9.075630252100844730e-01,-3.846153846153835820e-01,-7.659574468085106336e-01,4.054054054054091055e-02,2.833333333333333814e-01,-3.148148148148146586e-01,6.486486486486466863e-01,2.307692307692305878e-01,7.246376811594208434e-01,3.448275862068983511e-01,7.000000000000002887e-01,-8.000000000000003775e-01,4.888888888888881512e-01,-2.500000000000007772e-01,-5.000000000000000000e-01,-2.000000000000000111e-01,-6.341463414634138651e-01,5.161290322580670553e-01,7.749999999999983569e-01,-5.230769230769225508e-01,-8.666666666666651420e-01,-1.101928374655649773e-01,6.818181818181842102e-01,3.750000000000010547e-01,2.040816326530640323e-01,4.810126582278485552e-01,2.799999999999975842e-01,2.258064516129015542e-01,5.882352941176347688e-02,-8.863636363636366866e-01,1.764705882352930466e-01,-3.674540682414710879e-01,5.248226950354610842e-01,2.000000000000010103e-01,-5.853658536585368832e-01,-1.621621621621630593e-01,-8.266666666666679930e-01,3.913043478260855856e-01,5.882352941176451910e-01,-5.199999999999995737e-01,-6.181818181818203861e-01,-4.074074074074092167e-01,1.290322580645139050e-01,8.703703703703699057e-01,5.241935483870968637e-01,-2.857142857142799114e-02,4.375000000000013878e-01,-3.571428571428607590e-01,-6.808510638297831097e-01,1.923076923076952049e-01,3.333333333333333148e-01,-8.695652173912875316e-02,3.200000000000002842e-01,-7.037037037037006115e-01,-7.435897435897426133e-01,5.025125628140678646e-01,8.873239436619717591e-01,-1.052631578947369612e-01,8.823529411764782782e-02,-2.272727272727267100e-01,-3.571428571428544307e-01,5.000000000000000000e-01,-6.756756756756754356e-01,-6.400000000000005684e-01,4.347826086956498304e-01,7.111111111111129146e-01,-7.199999999999988631e-01,-9.268292682926823067e-01,-3.448275862068983511e-01,6.197183098591575456e-01,3.770491803278693266e-01,-1.555555555555544478e-01,4.081632653061208482e-01,6.400000000000005684e-01,3.896103896103898512e-01,-7.419354838709650846e-01,5.230769230769239941e-01,9.090909090908870505e-02,2.000000000000053402e-01,6.521739130434835996e-01,5.277777777777772350e-01,-1.949860724233991316e-01
